rating_score,critic_likes,critic_comments,user_trialist,user_subscriber,user_eligible_for_trial,user_has_payment_method,movie_release_year,movie_title_language,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number
5.0,0,0,0,1,0,1,1962.0,en,1936,3,0,0,18
4.0,0,0,1,1,0,0,1962.0,en,1936,2,0,1,218
5.0,0,0,0,0,1,0,1962.0,en,1936,9,3,11,277
4.0,0,0,0,1,0,1,1962.0,en,1936,5,0,1,719
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,3561
4.0,0,0,1,1,0,0,1962.0,en,1936,1,0,0,28
5.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,47
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,1,250
4.0,1,0,0,1,0,1,1962.0,en,1936,2,0,3,41
4.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,479
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,0,26
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,8
5.0,0,0,0,0,1,0,1962.0,en,1936,35,11,106,2512
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,0,3
5.0,0,0,1,1,0,0,1962.0,en,1936,9,0,1,223
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,46
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,2,13
4.0,0,0,0,0,1,1,1962.0,en,1936,5,0,1,292
5.0,1,0,0,1,0,1,1962.0,en,1936,2,0,9,242
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,1
5.0,0,0,1,1,0,0,1962.0,en,1936,7,0,1,648
5.0,0,0,0,1,0,1,1962.0,en,1936,1,2,12,10
4.0,1,0,0,1,0,1,1962.0,en,1936,1,0,2,225
4.0,1,0,0,0,1,1,1962.0,en,1936,1,16,36,41
5.0,0,0,0,0,1,0,1962.0,en,1936,5,0,0,250
3.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,6
4.0,0,0,0,1,0,1,1962.0,en,1936,9,0,0,939
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,0,100
5.0,0,0,0,0,1,0,1962.0,en,1936,2,1,2,42
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,1,4
4.0,0,0,0,0,1,0,1962.0,en,1936,6,0,0,1183
4.0,0,0,0,0,1,1,1962.0,en,1936,5,0,6,80
2.0,0,0,0,1,0,1,1962.0,en,1936,10,0,1,190
2.0,0,0,0,0,1,0,1962.0,en,1936,45,0,0,362
5.0,0,0,1,1,0,1,1962.0,en,1936,1,0,0,0
5.0,0,0,0,0,1,0,1962.0,en,1936,21,5,126,1816
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,109
4.0,0,0,1,1,0,0,1962.0,en,1936,161,0,12,3688
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,556
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,1,72
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,301
5.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,97
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,190
5.0,0,0,0,0,1,1,1962.0,en,1936,5,0,4,98
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,134
4.0,4,0,1,1,0,0,1962.0,en,1936,60,321,355,7419
4.0,0,0,0,0,1,0,1962.0,en,1936,11,0,3,242
4.0,0,0,1,1,0,0,1962.0,en,1936,41,0,27,1702
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,1,2
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,1,248
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,17
4.0,0,0,0,0,1,0,1962.0,en,1936,31,6,20,440
5.0,0,0,0,0,0,1,1962.0,en,1936,4,0,5,104
5.0,0,0,0,0,1,1,1962.0,en,1936,7,1,4,426
4.0,0,0,1,1,0,0,1962.0,en,1936,15,2,13,2360
4.0,0,0,0,1,0,1,1962.0,en,1936,22,1,14,908
3.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,19
5.0,0,0,0,0,1,1,1962.0,en,1936,26,2,14,4282
4.0,0,0,0,0,1,0,1962.0,en,1936,6,5,22,315
3.0,0,0,0,1,0,1,1962.0,en,1936,13,0,9,712
4.0,0,0,0,1,0,1,1962.0,en,1936,12,1,3,762
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,155
4.0,0,0,1,1,0,0,1962.0,en,1936,11,0,2,344
5.0,0,0,0,1,0,1,1962.0,en,1936,7,7,340,2630
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,50
3.0,0,0,0,0,0,1,1962.0,en,1936,1,0,0,38
2.0,0,0,0,0,1,1,1962.0,en,1936,6,2,13,246
4.0,0,0,0,1,0,1,1962.0,en,1936,6,0,3,1280
5.0,0,0,1,1,0,0,1962.0,en,1936,22,22,116,1702
2.0,0,0,1,1,0,0,1962.0,en,1936,2,0,3,155
4.0,0,0,0,0,1,1,1962.0,en,1936,8,1,3,200
4.0,0,0,0,0,1,1,1962.0,en,1936,11,13,358,2077
3.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,1
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,10
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,28
4.0,0,0,1,1,0,1,1962.0,en,1936,1,0,0,10
5.0,0,0,0,0,1,0,1962.0,en,1936,3,2,10,351
5.0,1,0,0,1,0,1,1962.0,en,1936,1,0,1,35
4.0,0,0,0,0,1,0,1962.0,en,1936,1,16,8,110
5.0,0,0,0,0,1,1,1962.0,en,1936,115,0,7,1627
3.0,0,0,0,1,0,1,1962.0,en,1936,22,0,0,530
1.0,0,0,0,0,1,0,1962.0,en,1936,2,0,7,209
5.0,0,0,0,0,0,1,1962.0,en,1936,5,0,1,317
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,28
2.0,0,0,1,1,0,0,1962.0,en,1936,2,0,0,306
4.0,0,0,1,1,0,0,1962.0,en,1936,4,0,1,202
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,101
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,39
5.0,0,0,0,0,1,1,1962.0,en,1936,5,0,1,100
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,1,5
5.0,1,0,0,0,1,0,1962.0,en,1936,6,12,29,417
5.0,0,0,0,1,0,1,1962.0,en,1936,12,5,179,829
5.0,0,0,0,0,1,0,1962.0,en,1936,47,0,5,646
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,1,2
5.0,0,0,0,1,0,1,1962.0,en,1936,5,0,0,1521
5.0,0,0,0,0,1,1,1962.0,en,1936,1,2,0,28
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,344
3.0,0,0,0,0,1,0,1962.0,en,1936,6,0,0,592
5.0,0,0,1,1,0,0,1962.0,en,1936,3,0,4,117
4.0,0,0,0,1,0,1,1962.0,en,1936,4,0,2,23
4.0,0,0,0,0,1,0,1962.0,en,1936,4,5,0,225
4.0,2,0,1,1,0,1,1962.0,en,1936,8,2,35,1705
5.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,30
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,20
4.0,1,0,0,0,1,0,1962.0,en,1936,13,20,25,371
5.0,0,0,0,0,1,0,1962.0,en,1936,4,0,2,231
5.0,1,0,0,1,0,1,1962.0,en,1936,1,14,50,534
4.0,0,0,0,0,1,0,1962.0,en,1936,9,0,1,1198
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,11,39
5.0,1,0,1,1,0,1,1962.0,en,1936,13,0,4,348
5.0,0,0,0,0,1,1,1962.0,en,1936,13,2,4,891
3.0,0,0,0,0,1,1,1962.0,en,1936,7,0,6,310
4.0,0,0,0,0,1,0,1962.0,en,1936,4,5,2,40
3.0,0,0,0,0,1,1,1962.0,en,1936,4,0,36,170
5.0,0,0,0,1,0,1,1962.0,en,1936,23,5,270,11667
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,37
2.0,0,0,0,1,0,1,1962.0,en,1936,1,0,4,44
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,313
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,10
3.0,0,0,0,0,1,0,1962.0,en,1936,31,4,6,647
5.0,0,0,0,0,1,1,1962.0,en,1936,1,1,1,1
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,6
4.0,0,0,0,0,1,1,1962.0,en,1936,2,0,0,55
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,29
5.0,0,0,0,1,0,1,1962.0,en,1936,6,0,2,139
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,30
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,4,25
5.0,0,0,0,1,0,1,1962.0,en,1936,11,0,4,1867
5.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,143
3.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,1
4.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,60
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,49
5.0,0,0,0,1,0,1,1962.0,en,1936,3,0,3,412
4.0,0,0,0,0,1,0,1962.0,en,1936,15,35,252,943
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,11
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,2,24
4.0,0,0,0,1,0,1,1962.0,en,1936,46,0,4,523
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,69
4.0,1,0,0,0,1,1,1962.0,en,1936,115,10,75,9213
5.0,0,0,0,0,1,0,1962.0,en,1936,23,3,131,6819
4.0,0,0,0,0,1,0,1962.0,en,1936,4,0,0,227
5.0,0,0,0,0,1,1,1962.0,en,1936,6,0,6,893
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,1,289
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,176
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,28
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,6
4.0,0,0,0,1,0,1,1962.0,en,1936,17,1,209,1058
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,1,2
3.0,0,0,0,1,0,1,1962.0,en,1936,7,1,0,178
2.0,0,0,0,1,0,1,1962.0,en,1936,3,0,1,420
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,480
4.0,0,0,0,1,0,1,1962.0,en,1936,36,0,3,689
4.0,0,0,0,1,0,1,1962.0,en,1936,6,0,1,84
5.0,0,0,1,1,0,1,1962.0,en,1936,37,0,1,2942
4.0,0,0,0,0,1,0,1962.0,en,1936,11,0,6,143
4.0,0,0,0,0,1,1,1962.0,en,1936,2,0,1,142
4.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,117
4.0,0,0,0,1,0,1,1962.0,en,1936,3,5,22,42
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,317
4.0,1,0,0,1,0,1,1962.0,en,1936,6,2,4,150
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,1
4.0,0,0,0,1,0,1,1962.0,en,1936,53,3,34,807
4.0,0,0,0,1,0,1,1962.0,en,1936,10,2,80,3206
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,1,13
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,3
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,1,16
5.0,2,0,0,1,0,1,1962.0,en,1936,1,0,2,125
4.0,2,0,1,1,0,1,1962.0,en,1936,1,0,1,775
4.0,0,0,0,0,1,1,1962.0,en,1936,4,0,32,213
5.0,0,0,0,0,1,1,1962.0,en,1936,4,0,0,146
5.0,0,0,0,0,1,1,1962.0,en,1936,29,1,59,803
4.0,1,0,0,0,1,1,1962.0,en,1936,1,0,1,23
3.0,0,0,0,0,0,1,1962.0,en,1936,1,0,0,59
4.0,0,0,0,1,0,1,1962.0,en,1936,3,0,0,138
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,3
5.0,0,0,0,1,0,1,1962.0,en,1936,8,5,144,2421
5.0,2,0,0,0,1,1,1962.0,en,1936,2,0,1,114
5.0,0,0,0,1,0,1,1962.0,en,1936,10,0,0,484
3.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,3
5.0,0,0,0,1,0,1,1962.0,en,1936,3,0,1,82
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,20
5.0,1,0,0,1,0,1,1962.0,en,1936,3,0,3,13
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,25
3.0,0,0,0,1,0,1,1962.0,en,1936,4,0,0,28
3.0,0,0,0,1,0,1,1962.0,en,1936,12,1,2,1346
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,3,15
5.0,1,0,1,1,0,0,1962.0,en,1936,23,285,96,589
2.0,0,0,0,1,0,1,1962.0,en,1936,2,0,4,556
4.0,0,0,1,1,0,1,1962.0,en,1936,4,0,0,233
5.0,1,0,0,1,0,1,1962.0,en,1936,87,12,7,2298
5.0,0,0,0,0,1,1,1962.0,en,1936,6,0,0,166
5.0,0,0,0,0,1,0,1962.0,en,1936,6,0,37,7646
4.0,1,0,0,1,0,1,1962.0,en,1936,15,0,0,2595
3.0,0,0,1,1,0,0,1962.0,en,1936,18,81,567,4746
4.0,0,0,0,1,0,1,1962.0,en,1936,40,0,6,276
4.0,0,0,0,0,1,1,1962.0,en,1936,9,7,11,1543
4.0,0,0,0,0,1,1,1962.0,en,1936,2,0,0,130
4.0,0,0,0,0,1,1,1962.0,en,1936,14,0,0,643
1.0,0,0,0,0,1,0,1962.0,en,1936,2,3,142,179
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,4,19
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,22
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,16
4.0,0,0,0,0,1,0,1962.0,en,1936,9,0,3,180
5.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,199
4.0,0,0,0,1,0,1,1962.0,en,1936,6,0,4,205
5.0,0,0,0,1,0,1,1962.0,en,1936,13,0,3,857
4.0,0,0,0,1,0,1,1962.0,en,1936,15,0,2,3208
5.0,1,0,0,0,1,1,1962.0,en,1936,3,0,0,283
5.0,0,0,0,1,0,1,1962.0,en,1936,7,0,0,982
4.0,0,0,0,1,0,1,1962.0,en,1936,2,0,1,253
5.0,0,0,0,0,1,1,1962.0,en,1936,12,2,3,885
4.0,0,0,0,0,0,0,1962.0,en,1936,9,0,9,326
4.0,1,0,0,0,1,0,1962.0,en,1936,1,0,1,2
5.0,0,0,0,0,1,0,1962.0,en,1936,1,4,3,100
3.0,0,0,0,0,1,0,1962.0,en,1936,2,0,7,438
4.0,0,0,0,0,1,0,1962.0,en,1936,39,7,30,1796
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,1,20
3.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,100
5.0,1,0,0,0,1,0,1962.0,en,1936,3,0,0,375
5.0,3,0,1,1,0,1,1962.0,en,1936,31,24,111,1316
5.0,0,0,0,1,0,1,1962.0,en,1936,6,0,4,254
4.0,0,0,0,0,1,1,1962.0,en,1936,14,2,6,611
5.0,0,0,0,0,1,0,1962.0,en,1936,1,2,8,312
4.0,0,0,1,1,0,0,1962.0,en,1936,2,0,2,1130
4.0,2,0,0,1,0,1,1962.0,en,1936,86,7,45,7489
4.0,0,0,1,1,0,1,1962.0,en,1936,2,0,0,121
5.0,0,0,0,0,1,0,1962.0,en,1936,4,0,3,1267
4.0,0,0,1,1,0,0,1962.0,en,1936,8,3,35,6207
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,100
3.0,0,0,0,0,1,1,1962.0,en,1936,5,1,303,419
5.0,0,0,0,0,1,0,1962.0,en,1936,6,0,2,450
5.0,0,0,0,1,0,1,1962.0,en,1936,7,0,1,577
5.0,0,0,1,1,0,0,1962.0,en,1936,1,0,0,4
4.0,0,0,1,1,0,0,1962.0,en,1936,12,1,1,855
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,1,23
5.0,0,0,0,0,1,1,1962.0,en,1936,4,2,4,77
5.0,0,0,0,1,0,1,1962.0,en,1936,1,3,12,534
4.0,0,0,0,0,1,0,1962.0,en,1936,22,0,6,231
3.0,0,0,0,0,1,1,1962.0,en,1936,9,0,2,126
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,14
4.0,1,0,0,0,1,0,1962.0,en,1936,1,1,2,150
5.0,0,0,0,1,0,1,1962.0,en,1936,17,2,75,3213
5.0,0,0,0,0,1,1,1962.0,en,1936,15,1,91,2447
3.0,0,0,0,1,0,1,1962.0,en,1936,5,0,3,36
5.0,0,0,0,0,1,1,1962.0,en,1936,17,1,38,2958
5.0,1,0,0,1,0,1,1962.0,en,1936,9,0,2,28
5.0,0,0,0,0,1,1,1962.0,en,1936,11,7,61,754
4.0,1,0,0,0,1,1,1962.0,en,1936,4,1,27,531
5.0,0,0,0,1,0,1,1962.0,en,1936,10,0,1,966
4.0,0,0,0,0,1,1,1962.0,en,1936,1,1,0,10
3.0,0,0,1,1,0,0,1962.0,en,1936,5,7,56,245
3.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,42
5.0,0,0,0,0,1,0,1962.0,en,1936,9,9,21,1207
4.0,0,0,0,0,0,0,1962.0,en,1936,1,0,1,29
5.0,0,0,0,0,1,1,1962.0,en,1936,6,0,0,195
5.0,4,0,0,1,0,1,1962.0,en,1936,1,6,2,59
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,50
4.0,0,0,0,1,0,1,1962.0,en,1936,1,1,1,443
4.0,0,0,0,0,1,0,1962.0,en,1936,48,0,46,6263
4.0,0,0,0,0,1,1,1962.0,en,1936,40,0,3,1414
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,4
5.0,0,0,0,0,1,1,1962.0,en,1936,23,6,276,2913
5.0,1,0,0,0,1,0,1962.0,en,1936,14,0,9,520
4.0,0,0,0,1,0,1,1962.0,en,1936,37,0,1,835
2.0,0,0,0,1,0,1,1962.0,en,1936,4,0,1,80
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,86
5.0,0,0,0,0,1,0,1962.0,en,1936,3,0,2,11
4.0,1,0,0,1,0,1,1962.0,en,1936,1,0,0,28
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,61
5.0,0,0,0,1,0,1,1962.0,en,1936,28,0,4,1820
5.0,0,0,0,1,0,0,1962.0,en,1936,4,0,1,28
5.0,0,0,0,0,0,1,1962.0,en,1936,3,0,0,384
5.0,0,0,1,1,0,1,1962.0,en,1936,2,2,41,204
3.0,0,0,0,0,1,0,1962.0,en,1936,2,7,24,231
5.0,0,0,0,0,1,0,1962.0,en,1936,2,0,5,75
3.0,0,0,0,0,1,0,1962.0,en,1936,18,35,16,197
3.0,0,0,0,0,1,0,1962.0,en,1936,1,0,1,26
4.0,0,0,0,0,1,1,1962.0,en,1936,9,0,0,221
3.0,0,0,0,0,1,0,1962.0,en,1936,2,0,3,49
4.0,1,0,0,0,0,0,1962.0,en,1936,1,1,0,31
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,9,131
2.0,0,0,0,0,1,0,1962.0,en,1936,9,0,4,743
5.0,0,0,0,0,1,0,1962.0,en,1936,7,1,47,1001
5.0,0,0,0,0,1,1,1962.0,en,1936,3,0,2,149
4.0,0,0,0,1,0,1,1962.0,en,1936,1,1,9,108
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,5,181
4.0,0,0,0,1,0,1,1962.0,en,1936,2,0,2,42
3.0,0,0,0,0,1,1,1962.0,en,1936,10,0,2,145
5.0,0,0,0,0,1,0,1962.0,en,1936,11,21,152,427
5.0,1,0,0,0,1,0,1962.0,en,1936,3,0,4,121
4.0,0,0,1,1,0,0,1962.0,en,1936,3,0,1,57
4.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,26
3.0,0,0,0,0,1,0,1962.0,en,1936,9,0,5,375
4.0,0,0,0,1,0,1,1962.0,en,1936,8,0,12,479
4.0,0,0,1,1,0,1,1962.0,en,1936,2,0,0,3
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,2,16
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,17
5.0,0,0,1,1,0,1,1962.0,en,1936,5,2,7,259
4.0,0,0,0,0,1,0,1962.0,en,1936,4,10,374,201
5.0,1,0,0,1,0,1,1962.0,en,1936,2,0,1,164
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,10
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,97
4.0,1,0,0,1,0,1,1962.0,en,1936,1,0,5,81
3.0,0,0,0,1,0,1,1962.0,en,1936,8,7,27,482
5.0,10,0,0,1,0,1,1962.0,en,1936,12,2,51,954
4.0,0,0,0,0,1,0,1962.0,en,1936,12,0,0,309
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,33
4.0,0,0,0,0,1,0,1962.0,en,1936,4,6,17,420
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,0,29
4.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,14
4.0,0,0,0,1,0,1,1962.0,en,1936,22,7,130,4105
4.0,0,0,0,0,1,0,1962.0,en,1936,4,0,33,3211
3.0,0,0,0,0,1,1,1962.0,en,1936,24,0,77,571
4.0,0,0,0,0,1,1,1962.0,en,1936,19,38,294,960
4.0,0,0,0,0,1,0,1962.0,en,1936,10,0,5,562
5.0,0,0,0,1,0,1,1962.0,en,1936,1,0,3,29
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,2,475
4.0,0,0,0,1,0,0,1962.0,en,1936,22,19,736,12962
4.0,0,0,0,0,1,0,1962.0,en,1936,80,0,5,800
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,65
5.0,0,0,0,0,1,1,1962.0,en,1936,8,0,1,248
3.0,0,0,0,0,1,1,1962.0,en,1936,4,0,6,282
5.0,0,0,0,1,0,1,1962.0,en,1936,24,5,110,2254
5.0,0,0,0,0,1,0,1962.0,en,1936,18,0,4,1406
5.0,6,0,0,1,0,1,1962.0,en,1936,4,2,2,40
5.0,1,0,1,1,0,1,1962.0,en,1936,25,19,98,2318
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,2,146
3.0,0,0,0,0,1,1,1962.0,en,1936,7,16,229,777
3.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,10
3.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,5
4.0,0,0,0,0,1,1,1962.0,en,1936,1,0,12,100
5.0,0,0,0,1,0,1,1962.0,en,1936,1,3,0,174
5.0,0,0,0,1,0,1,1962.0,en,1936,10,2,0,183
4.0,1,0,0,0,1,0,1962.0,en,1936,12,17,1277,2629
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,2,75
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,2,51
4.0,0,0,0,1,0,1,1962.0,en,1936,3,0,2,141
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,6,184
5.0,1,0,0,0,1,0,1962.0,en,1936,1,0,3,14
3.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,19
5.0,0,0,0,0,1,1,1962.0,en,1936,11,0,8,531
5.0,0,0,0,1,0,1,1962.0,en,1936,1,4,4,823
5.0,1,0,0,0,1,0,1962.0,en,1936,1,0,0,4
5.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,3
1.0,0,0,0,0,1,0,1962.0,en,1936,2,1,0,25
4.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,1
4.0,0,0,0,0,1,1,1962.0,en,1936,7,0,3,449
4.0,0,0,0,0,1,1,1962.0,en,1936,12,0,6,165
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,63
4.0,0,0,0,0,1,1,1962.0,en,1936,1,0,0,20
4.0,0,0,0,1,0,1,1962.0,en,1936,21,0,2,1977
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,16
5.0,0,0,0,1,0,1,1962.0,en,1936,21,112,702,6776
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,33
5.0,0,0,0,0,1,1,1962.0,en,1936,9,59,863,2259
4.0,0,0,0,0,1,0,1962.0,en,1936,15,0,1,555
4.0,0,0,0,0,1,1,1962.0,en,1936,9,2,6,348
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,39
5.0,1,0,0,0,1,1,1962.0,en,1936,1,0,7,19
4.0,1,0,0,1,0,1,1962.0,en,1936,9,2,35,377
5.0,1,0,0,0,1,0,1962.0,en,1936,1,2,8,101
5.0,18,11,0,0,1,0,1962.0,en,1936,2,41,16,102
5.0,0,0,0,1,0,1,1962.0,en,1936,11,0,9,94
5.0,0,0,0,1,0,1,1962.0,en,1936,2,0,1,290
4.0,0,0,0,0,0,1,1962.0,en,1936,1,0,1,6
2.0,0,0,0,0,1,1,1962.0,en,1936,8,0,1,330
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,2
3.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,169
4.0,0,0,0,0,1,0,1962.0,en,1936,4,0,3,75
5.0,0,0,0,0,1,1,1962.0,en,1936,8,0,0,672
5.0,0,0,0,0,1,1,1962.0,en,1936,5,11,35,1065
5.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,1
5.0,1,0,0,0,1,0,1962.0,en,1936,6,0,0,700
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,3,14
4.0,0,0,0,0,1,1,1962.0,en,1936,1,0,1,111
4.0,0,0,0,0,1,0,1962.0,en,1936,3,0,0,102
5.0,0,0,0,1,0,1,1962.0,en,1936,10,0,6,965
5.0,1,0,0,0,1,0,1962.0,en,1936,2,2,4,120
5.0,0,0,0,0,1,1,1962.0,en,1936,39,3,54,1683
3.0,0,0,0,0,1,0,1962.0,en,1936,42,2,119,2240
4.0,0,0,0,0,1,0,1962.0,en,1936,1,0,0,15
4.0,0,0,1,1,0,0,1962.0,en,1936,9,9,495,1978
5.0,0,0,1,1,0,1,1962.0,en,1936,3,0,0,27
5.0,0,0,0,0,1,0,1962.0,en,1936,6,0,17,245
4.0,2,0,0,0,1,0,1962.0,en,1936,1,1,3,87
3.0,0,0,0,1,0,1,1962.0,en,1936,2,0,0,100
5.0,0,0,0,0,1,1,1962.0,en,1936,4,1,0,156
4.0,0,0,0,0,1,0,1962.0,en,1936,2,0,0,6
5.0,0,0,0,0,1,0,1962.0,en,1936,91,0,1,2517
4.0,0,0,0,1,0,1,1962.0,en,1936,1,0,1,36
5.0,0,0,0,1,0,1,1962.0,en,1936,6,0,2,174
4.0,0,0,0,0,1,1,1962.0,en,1936,2,0,0,369
5.0,0,0,0,1,0,1,1962.0,en,1936,4,0,0,82
4.0,0,0,0,0,1,0,1962.0,en,1936,4,0,24,4728
4.0,0,0,1,1,0,1,1962.0,en,1936,31,12,79,2660
4.0,0,0,0,0,1,0,1962.0,en,1936,3,1,5,302
3.0,0,0,0,0,1,1,1962.0,en,1936,2,0,9,29
5.0,0,0,0,0,1,0,1962.0,en,1936,3,1,13,40
4.0,0,0,0,0,1,0,1962.0,en,1936,6,1,2,100
5.0,0,0,0,1,0,1,1962.0,en,1936,10,0,10,844
5.0,4,0,0,0,1,1,1962.0,en,1936,2,2,5,34
5.0,1,0,0,1,0,1,1962.0,en,1936,40,0,8,679
5.0,0,0,1,1,0,1,1962.0,en,1936,10,10,193,2384
5.0,0,0,0,0,1,1,1962.0,en,1936,2,0,2,51
4.0,1,0,0,0,1,0,1962.0,en,1936,2,3,15,214
5.0,2,0,0,0,1,0,1962.0,en,1936,88,13,94,897
